;SEX;AGE;BMI;REA;ECMO1;ECMO2;ECMO3;ECMO4;SHOCK;PERFl;PERFr;CAD2;CAD3;CLlca;CLlcx;CLrca;CLlad;TFBAN;KM;RADT;FDP;DBT;CKadm;CKmax;CKMBa;CKMBm;TROPa;TROPm;KREAa;KREAm;BNP;LDHa;LDHm;ADP;LDL;TRIGL;HBA1C;LPa;LACa;LACm;HoINT;HTN;HLP;DM;FAMH;NIC1;NIC2;LVEF_dis
920;1;73.08;28.93;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;290.0;18.01;2330.0;1.1;80.0;1280.0;214.0;239.0;0.071;4.74;0.8;1.1;;239.0;298.0;14.0;117.0;186.0;5.9;;2.3;2.6;0.0;1.0;;;1.0;;;0.6
921;0;73.64;28.05;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;330.0;18.55;12745.0;;216.0;1600.0;23.2;160.0;0.02;25.0;1.1;1.1;;181.0;411.0;54.0;131.0;185.0;5.6;12.5;2.37;2.37;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.6
922;0;68.13;26.32;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;270.0;9.4;5882.0;1.48;209.0;2467.0;;254.0;0.275;3.5;1.4;1.7;458.0;479.0;561.0;9.0;134.0;123.0;6.0;162.5;7.1;7.1;0.0;;;;;;;
923;1;72.42;36.44;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;100.0;9.2;2334.0;2.38;716.0;1991.0;104.0;288.0;0.566;5.8;1.4;1.4;;394.0;777.0;10.0;91.0;440.0;9.0;140.0;2.7;2.7;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.6
924;0;53.38;22.22;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;170.0;24.08;6980.0;1.0;125.0;125.0;0.0;0.0;0.077;0.077;6.8;6.8;;211.0;211.0;;;;;;7.5;8.7;;;;;;;;0.3
925;0;78.74;27.68;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;600.0;98.14;15000.0;5.8;275.0;757.0;74.0;96.0;0.595;4.53;1.2;3.1;;590.0;1422.0;;;;;;6.2;6.2;0.0;;;1.0;;;;0.3
926;0;69.75;24.49;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;200.0;12.58;2600.0;;12827.0;12827.0;1523.0;1523.0;0.1975;25.0;1.5;3.2;;2975.0;3189.0;5.0;;86.0;5.6;;5.01;22.4;0.0;0.0;0.0;0.0;;1.0;0.0;
927;0;89.22;23.15;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;190.0;16.29;9816.0;;1324.0;2296.0;175.0;320.0;25.0;25.0;2.1;2.1;;345.0;345.0;122.0;;;;;1.53;2.13;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.35
928;0;65.09;40.12;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;160.0;4.55;2840.0;1.52;146.0;1042.0;0.0;72.0;0.024;0.188;1.3;1.3;1318.0;449.0;565.0;23.0;134.0;109.0;8.2;;4.9;4.9;0.0;;;;;;;0.293
929;0;56.63;27.78;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;400.0;20.0;4547.0;1.4;6039.0;14059.0;1069.0;1284.0;25.0;25.0;1.6;2.5;;905.0;;19.0;;;;;8.0;14.9;0.0;;;;;;;0.35
930;0;69.72;25.01;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;110.0;7.01;3073.0;;113.0;225.0;0.0;37.3;0.6825;4.725;1.0;1.1;;224.0;224.0;14.0;146.0;121.0;5.4;12.5;0.82;1.32;0.0;1.0;;0.0;0.0;0.0;1.0;0.65
931;1;77.64;29.41;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;280.0;17.3;5584.0;1.05;147.0;1828.0;0.0;195.0;0.26;3.32;1.0;2.9;;720.0;1530.0;12.0;167.0;81.0;5.3;112.5;4.0;7.8;0.0;1.0;;;;;;0.35
932;0;80.0;23.39;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;220.0;19.3;3070.0;;225.0;225.0;18.0;20.0;1.31;1.31;0.9;1.0;;339.0;339.0;18.0;78.0;100.0;5.5;41.0;1.1;1.8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.45
933;0;53.92;27.76;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;270.0;8.12;3394.0;;287.0;7352.0;51.0;760.0;0.191;8.54;0.7;2.4;;1648.0;1648.0;;71.0;101.0;5.7;;1.0;11.7;0.0;;;;;;;0.33
934;0;73.65;26.88;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;90.0;5.8;1214.75;0.78;238.0;372.0;35.0;55.0;0.3;0.824;0.9;1.1;1404.0;202.0;202.0;18.0;124.0;42.0;6.1;35.0;2.9;2.9;0.0;0.0;;0.0;0.0;0.0;1.0;0.5
935;0;75.07;22.31;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;130.0;17.49;288.0;;54.0;747.0;0.0;131.0;0.064;;0.7;0.7;3364.0;187.0;209.0;11.0;97.0;52.0;6.1;;2.3;2.3;0.0;;;;;;;0.32
936;0;68.64;31.74;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;220.0;25.45;7990.0;1.07;191.0;481.0;38.0;68.0;0.412;1.17;1.1;1.1;;194.0;194.0;2.0;136.0;97.0;5.6;31.0;1.8;2.3;0.0;0.0;1.0;0.0;1.0;;;0.6
937;1;58.25;23.01;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;230.0;28.43;6048.0;1.47;72.0;642.0;0.0;1.87;0.013;1.87;0.9;0.9;;185.0;295.0;6.0;176.0;147.0;5.6;132.5;1.8;1.8;0.0;1.0;;0.0;;1.0;0.0;0.598
938;0;72.37;27.36;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;100.0;8.36;2179.0;0.47;2780.0;4468.0;351.0;496.0;9.21;14.4;1.1;1.3;7585.0;7.1;1357.0;;116.0;35.0;;;1.5;2.1;0.0;1.0;;;;;;0.44
939;0;44.13;24.69;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;160.0;7.7;1163.0;0.73;304.0;1828.0;33.0;204.0;0.109;3.22;0.9;1.1;;226.0;238.0;26.0;120.0;171.0;5.6;222.5;1.3;2.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6
940;0;66.68;27.44;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150.0;8.7;745.0;;1785.0;3300.0;170.0;297.0;6.47;13.3;0.8;1.0;814.0;;;5.0;135.0;228.0;5.5;;1.1;1.1;0.0;1.0;;;;1.0;0.0;0.6
941;1;73.28;44.98;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;460.0;57.44;29320.0;2.13;40.0;7887.0;0.0;1361.0;0.058;46.0;1.0;3.2;;343.0;3016.0;19.0;;;;;3.0;8.0;0.0;1.0;1.0;0.0;;;;0.3
942;1;73.18;27.18;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;200.0;23.15;4734.0;0.43;769.0;1392.0;87.0;171.0;1.58;5.5;0.9;1.2;5576.0;269.0;322.0;7.0;74.0;129.0;5.5;47.5;1.6;1.7;0.0;1.0;;0.0;0.0;1.0;0.0;0.489
943;0;54.1;24.93;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;250.0;15.4;4323.0;;4922.0;6346.0;852.0;936.0;6.82;6.82;0.9;1.1;1097.0;764.0;764.0;22.0;140.0;183.0;;132.5;2.5;2.5;0.0;0.0;;0.0;1.0;1.0;0.0;0.55
944;0;83.44;22.64;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;200.0;12.26;1627.0;0.8;263.0;769.0;36.0;50.0;0.515;0.748;0.8;0.9;3139.0;256.0;316.0;14.0;97.0;58.0;5.7;9.0;1.6;1.8;0.0;;;;;;;0.5
945;1;71.22;22.77;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;350.0;18.5;2471.0;;169.0;877.0;38.0;92.0;0.041;0.27;0.7;0.8;;263.0;331.0;10.0;;;;;1.4;1.5;0.0;1.0;;;0.0;0.0;0.0;0.75
946;0;57.75;24.69;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;190.0;8.5;4882.0;;3767.0;8083.0;323.0;692.0;17.625;25.0;1.1;1.1;4256.0;737.0;1854.0;88.0;128.0;52.0;;27.5;1.41;1.55;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.25
947;0;31.97;17.96;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;430.0;51.58;1810.0;2.03;128.0;128.0;0.0;0.0;0.13;0.143;0.8;1.0;;1164.0;1268.0;14.0;92.0;83.0;5.2;35.0;0.5;1.0;0.0;0.0;;;0.0;1.0;0.0;0.42
948;1;50.88;21.87;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;100.0;4.12;992.0;0.65;619.0;4798.0;89.0;400.0;0.43;7.71;1.0;1.0;;469.0;765.0;14.0;81.0;73.0;5.0;12.5;5.4;5.4;0.0;;;0.0;;1.0;0.0;0.5
949;1;65.04;28.01;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;34.0;7.0;1903.0;1.15;1750.0;2486.0;207.0;292.0;25.0;25.0;0.7;0.9;;463.0;;38.0;65.0;94.0;5.9;32.5;1.36;1.76;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.6
950;0;66.58;24.22;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;130.0;6.44;2596.0;3.0;1993.0;1993.0;159.0;159.0;3.98;6.49;1.2;1.3;;1056.0;1056.0;13.0;93.0;43.0;;40.0;0.8;2.1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3
951;0;50.22;28.63;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;160.0;16.4;4288.0;;841.0;841.0;118.0;243.0;0.928;0.928;1.0;1.1;;21.0;23.0;10.0;228.0;186.0;5.8;20.0;1.0;1.7;0.0;;;;;1.0;0.0;0.488
952;0;78.74;27.68;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;600.0;98.14;15000.0;;275.0;505.0;74.0;121.0;0.595;4.53;1.2;3.1;;590.0;1422.0;33.0;;;;;6.2;6.2;0.0;;;1.0;;;;0.25
953;1;71.84;24.97;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;180.0;8.37;1772.0;0.52;;;;;;;;;;;;;;;;;;;0.0;0.0;;0.0;;0.0;0.0;0.4
954;0;40.13;19.72;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;500.0;42.05;6089.0;2.42;243.0;555.0;23.0;75.0;0.094;0.292;0.7;0.8;;203.0;295.0;10.0;103.0;130.0;5.9;12.5;1.6;1.6;0.0;;;;;1.0;0.0;0.6
955;0;72.33;25.62;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;550.0;37.38;12777.0;;2133.0;2133.0;225.0;225.0;100.0;100.0;1.2;1.3;;511.0;511.0;25.0;;;;;2.2;2.2;0.0;1.0;;1.0;;1.0;0.0;0.51
956;0;51.36;25.66;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150.0;6.0;1138.0;;172.0;2474.0;29.0;386.0;0.43;4.825;0.8;0.9;;159.0;520.0;;;;;;2.73;2.73;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.56
957;0;37.24;24.84;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;180.0;6.46;910.0;;295.0;21840.0;;349.0;0.015;;1.4;1.4;;399.0;1298.0;;;;;;5.62;5.62;0.0;1.0;;0.0;1.0;1.0;0.0;0.5
958;1;79.08;20.07;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150.0;5.1;1450.0;;914.0;1241.0;79.0;105.0;2.28;3.68;0.6;0.8;;377.0;377.0;9.0;143.0;105.0;5.2;;0.9;1.1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.6
959;0;39.77;27.78;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;200.0;10.07;4762.0;0.38;;762.0;73.0;91.0;3.88;4.29;;1.0;;435.0;473.0;24.0;73.0;61.0;5.0;12.5;0.9;0.9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6
960;0;58.61;22.98;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;320.0;10.3;1883.0;;483.0;984.0;44.5;80.0;0.4575;12.475;1.1;1.1;;212.0;415.0;22.0;256.0;208.0;5.4;15.0;1.38;2.52;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5
961;0;63.8;24.69;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;150.0;16.16;234.0;;162.0;2595.0;45.9;140.0;0.0125;22.85;1.8;1.8;;331.0;331.0;22.0;;;;;4.2;7.48;1.0;;;;;;;0.5
962;1;80.58;27.85;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;300.0;26.57;6037.0;;141.0;888.0;0.0;136.0;0.087;2.16;1.0;1.3;4228.0;263.0;605.0;33.0;107.0;155.0;5.8;12.5;1.3;2.2;1.0;;;;;;;0.3
963;0;55.02;26.78;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;130.0;5.5;1898.0;1.78;141.0;1230.0;0.0;153.0;0.081;4.21;1.0;1.1;;228.0;245.0;29.0;75.0;437.0;5.5;30.0;1.5;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.54
964;0;36.87;24.69;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;390.0;25.59;13300.0;;242.0;1759.0;25.0;137.0;0.065;3.66;1.3;1.3;;247.0;304.0;8.0;177.0;104.0;5.3;8.0;2.6;2.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5
965;0;60.92;27.7;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;130.0;4.0;2970.0;0.63;1566.0;2803.0;248.0;423.0;1.46;9.17;1.1;1.2;;711.0;711.0;19.0;125.0;222.0;5.0;13.25;1.9;1.9;0.0;1.0;;0.0;0.0;1.0;0.0;0.6
966;0;40.01;26.23;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;125.0;3.13;2492.0;;479.0;739.0;22.3;49.0;0.04;9.625;0.9;1.1;;248.0;286.0;90.0;180.0;168.0;;260.0;0.68;2.26;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5
967;0;55.36;27.68;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;140.0;6.58;2410.0;;1079.0;1098.0;117.0;117.0;21.175;4.85;1.0;1.1;;263.0;291.0;38.0;123.0;141.0;6.4;15.0;1.25;1.86;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.55
968;1;83.54;27.34;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;150.0;5.7;5084.0;3.7;3135.0;4968.0;407.0;694.0;5.07;19.0;1.0;1.2;;764.0;1464.0;72.0;;;;;4.4;4.4;0.0;1.0;;0.0;;;;0.4
969;0;73.93;22.46;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;100.0;4.2;1134.0;1.3;104.0;862.0;0.0;135.0;0.04;;1.1;1.1;;186.0;425.0;27.0;112.0;92.0;5.5;;1.7;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.52
970;1;49.01;32.27;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;200.0;9.21;4937.0;0.75;512.0;1214.0;86.0;166.0;0.583;2.9;0.9;0.9;;250.0;250.0;19.0;122.0;101.0;4.9;20.0;2.2;2.2;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.55
971;0;63.07;24.69;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;150.0;4.08;2266.0;;471.0;665.0;27.3;72.0;0.3575;7.875;1.3;1.4;57.2;189.0;231.0;5.0;138.0;339.0;5.2;12.5;1.53;1.53;0.0;1.0;;0.0;;0.0;0.0;0.55
972;0;68.21;27.44;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;180.0;7.0;2187.0;;312.0;1777.0;12.0;259.0;0.0125;0.0125;1.1;1.1;;174.0;406.0;;;;;;1.9;1.9;0.0;1.0;0.0;1.0;;1.0;0.0;0.6
973;1;64.32;32.61;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;175.0;13.9;3109.0;;102.0;217.0;26.3;34.0;1.54;7.3;1.2;1.2;;208.0;208.0;113.0;113.0;135.0;5.4;20.0;1.5;1.6;0.0;0.0;;0.0;1.0;0.0;0.0;0.6
974;1;66.34;20.76;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;200.0;8.02;751.0;0.17;69.0;779.0;0.0;63.0;0.028;0.456;1.0;1.1;442.0;302.0;391.0;6.0;92.0;67.0;5.5;;1.6;4.1;0.0;;;;1.0;;;0.6
975;0;50.28;28.67;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;240.0;12.6;2034.78;0.53;389.0;660.0;60.0;83.0;0.343;0.927;0.9;1.0;;221.0;221.0;10.0;129.0;162.0;5.2;;1.2;1.2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.43
976;0;83.53;25.38;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;110.0;4.4;1618.0;1.12;70.0;1546.0;0.0;169.0;0.051;0.34;1.1;1.3;595.0;177.0;429.0;13.0;;;;;1.6;2.6;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.6
977;0;63.89;32.0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;500.0;15.4;8146.0;;131.0;2407.0;171.0;276.0;0.02;8.125;0.9;0.9;;144.0;568.0;21.0;115.0;124.0;5.6;;2.83;2.83;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.66
978;0;86.13;24.15;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;110.0;6.4;1237.0;;186.0;652.0;23.0;44.0;0.375;1.17;1.0;1.0;2604.0;425.0;450.0;25.0;182.0;113.0;5.4;;;;0.0;1.0;1.0;0.0;;0.0;0.0;0.6
979;0;58.24;24.49;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;180.0;18.37;5766.0;0.97;322.0;329.0;31.0;44.0;1.96;1.96;0.9;0.9;1023.0;451.0;451.0;6.0;101.0;107.0;6.2;;1.3;1.9;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5
980;0;64.82;24.69;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;230.0;12.02;1390.0;0.23;2286.0;2286.0;208.0;208.0;0.381;;1.1;1.1;;518.0;518.0;;;;;;4.1;5.2;0.0;;;;;;;0.15
981;0;57.01;27.76;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;195.0;7.55;3094.0;0.58;278.0;466.0;15.0;41.0;0.533;1.31;1.3;1.3;;221.0;246.0;4.0;147.0;78.0;5.5;70.0;1.2;1.2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.55
982;1;50.78;27.68;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;200.0;13.31;4850.0;;536.0;1440.0;119.0;253.0;0.64;3.13;1.0;1.0;;473.0;747.0;11.0;104.0;297.0;5.6;;4.5;4.8;0.0;0.0;0.0;0.0;;;;0.6
983;0;57.45;29.41;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;80.0;3.18;3505.0;;102.0;102.0;0.0;0.0;0.188;0.188;1.2;1.2;;367.0;367.0;;;;;;3.4;13.8;1.0;;;;;;;0.2
984;0;55.46;29.67;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;240.0;25.36;3220.0;0.8;709.0;2297.0;165.0;544.0;1.04;2.64;0.9;1.1;;394.0;766.0;13.0;108.0;128.0;5.4;75.0;1.9;2.0;0.0;;;1.0;;1.0;0.0;0.53
985;0;81.35;27.76;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;220.0;13.5;2689.0;1.98;89.0;573.0;0.0;52.0;1.37;2.14;2.3;3.9;;213.0;349.0;42.0;56.0;67.0;5.7;;6.4;10.6;;1.0;;;;;;0.4
986;0;55.83;35.92;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;220.0;21.12;5151.0;2.23;323.0;298.0;30.0;30.0;0.208;0.209;1.1;1.1;1999.0;275.0;275.0;16.0;153.0;246.0;6.1;;1.8;1.9;0.0;1.0;;;1.0;0.0;0.0;0.37
987;0;53.59;26.3;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;180.0;15.39;6903.0;0.73;68.0;3459.0;0.0;800.0;0.05;10.6;0.9;1.0;;282.0;413.0;26.0;136.0;112.0;5.1;12.5;2.0;3.4;0.0;;;;0.0;0.0;0.0;0.35
988;0;72.38;25.95;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;60.0;2.3;1028.0;;457.0;687.0;28.0;71.0;1.01;3.5;1.5;2.6;;606.0;768.0;16.0;;;;;2.2;4.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4
989;1;84.67;23.66;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;200.0;12.45;2180.0;0.58;4732.0;1753.0;611.0;633.0;9.94;11.7;0.7;0.8;;794.0;1254.0;22.0;137.0;112.0;5.6;;2.1;7.3;0.0;1.0;;0.0;0.0;0.0;0.0;0.4
990;0;81.3;30.76;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;190.0;5.46;3409.0;0.55;208.0;333.0;33.0;33.0;0.242;0.242;1.1;1.1;;171.0;171.0;16.0;139.0;117.0;5.7;;1.3;1.3;1.0;;;;;;;0.55
991;0;83.53;30.37;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;100.0;4.35;1946.0;1.43;115.0;1434.0;0.0;128.0;0.013;1.55;1.2;1.3;;172.0;345.0;30.0;88.0;116.0;5.9;;2.0;4.3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.6
992;1;84.23;20.41;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;280.0;21.54;2679.0;1.08;129.0;6170.0;0.0;871.0;0.131;42.6;4.4;4.4;70000.0;188.0;1835.0;13.0;118.0;223.0;;;3.1;5.3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5
993;0;58.6;27.78;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;160.0;11.1;5159.0;;3419.0;4020.0;466.0;507.0;100.0;100.0;1.1;1.2;;523.0;523.0;22.0;122.0;176.0;5.2;8.5;2.59;2.59;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.56
994;1;69.8;40.06;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;230.0;16.6;4068.0;1.28;3269.0;3516.0;432.0;522.0;4.45;12.6;1.1;1.2;;814.0;814.0;6.0;115.0;89.0;6.2;45.0;1.0;1.2;0.0;1.0;1.0;0.0;;1.0;0.0;0.43
995;1;77.3;23.88;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;50.0;9.1;583.0;;403.0;905.0;61.0;111.0;1.05;5.29;1.1;1.3;;306.0;431.0;22.0;196.0;170.0;6.2;;0.8;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
996;0;60.04;24.49;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;200.0;10.0;2804.0;3.57;152.0;3827.0;0.0;586.0;0.071;5.19;0.9;0.9;421.0;217.0;217.0;16.0;131.0;114.0;5.3;;1.7;2.7;0.0;1.0;1.0;;;1.0;0.0;0.55
997;0;41.51;24.15;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;280.0;21.07;2860.0;1.8;238.0;11006.0;;489.0;0.244;9.54;1.3;1.3;1204.0;354.0;1071.0;24.0;56.0;122.0;;;5.2;5.2;0.0;;;;;;;0.613
998;1;57.62;29.41;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;70.0;0.9;1562.0;;1264.0;2882.0;88.0;247.0;4.25;20.625;0.8;0.8;;316.0;316.0;12.0;;;;;1.15;2.24;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.6
999;0;58.13;27.72;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;350.0;18.6;10801.0;;1428.0;1973.0;147.0;177.0;1.375;25.0;1.0;1.1;;250.0;383.0;22.0;;;;;1.42;2.3;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.6
1000;0;70.84;21.04;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;125.0;7.0;3864.0;0.22;4594.0;8895.0;485.0;674.0;5.25;20.7;1.2;1.4;;779.0;1472.0;10.0;88.0;98.0;6.0;12.5;16.0;16.0;;;;;;;;0.35
1001;1;94.73;26.67;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;50.0;4.6;311.0;;4431.0;4698.0;703.0;734.0;25.0;25.0;0.9;0.9;;1470.0;1470.0;55.0;;;;;1.35;2.18;0.0;1.0;0.0;1.0;;0.0;0.0;
1002;0;61.96;24.15;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;150.0;11.29;5455.0;4.15;121.0;6064.0;0.0;505.0;0.147;35.8;0.8;1.4;12552.0;;1759.0;33.0;;;;;0.7;13.5;1.0;1.0;1.0;0.0;;1.0;0.0;0.25
1003;0;79.23;30.78;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;200.0;27.17;8783.0;1.62;162.0;847.0;0.0;30.0;2.27;2.71;2.6;3.2;;372.0;468.0;14.0;102.0;117.0;10.1;72.5;1.9;1.9;1.0;1.0;1.0;1.0;0.0;;;0.45
1004;0;53.8;26.12;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;180.0;5.45;1576.0;0.82;4165.0;6546.0;323.0;561.0;2.72;9.91;0.9;0.9;;594.0;594.0;36.0;185.0;72.0;5.9;307.5;1.3;1.3;0.0;;1.0;0.0;;1.0;0.0;0.6
1005;0;54.0;24.69;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;380.0;33.0;11385.0;6.02;1884.0;2413.0;78.0;126.0;1.87;3.61;1.1;1.2;;640.0;678.0;11.0;84.0;69.0;5.5;152.5;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5
1006;1;81.79;21.5;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;80.0;6.5;730.0;;239.0;1787.0;0.0;277.0;0.026;8.15;0.9;1.1;;177.0;359.0;13.0;65.0;112.0;;12.5;0.6;1.6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.36
1007;1;81.77;21.5;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;170.0;7.5;1380.0;;239.0;1787.0;15.0;277.0;0.026;8.15;0.9;0.9;;177.0;359.0;15.0;65.0;122.0;;12.5;0.6;1.6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.36
1008;1;85.27;20.4;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;100.0;13.7;543.0;10.02;38.0;53.0;0.0;0.0;0.227;0.249;1.8;1.8;;191.0;224.0;10.0;107.0;69.0;5.9;;1.2;1.7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6
1009;1;81.77;21.5;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;170.0;7.5;1380.0;;317.0;1787.0;10.0;277.0;0.036;8.15;0.9;0.9;;177.0;359.0;13.0;65.0;112.0;;12.5;1.0;1.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4
1010;0;67.52;21.22;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;110.0;7.2;1303.0;1.5;164.0;996.0;42.0;158.0;0.061;3.69;1.7;2.0;4684.0;276.0;538.0;15.0;;;;;1.9;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.3
1011;1;78.18;24.16;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;130.0;4.37;7800.0;0.82;463.0;1560.0;;224.0;0.852;1.75;0.8;0.8;;469.0;469.0;18.0;111.0;58.0;;;2.1;4.6;;;;;;;;0.6
